"site.name","distance.along.transect","N15","transect.id.Maya","Avrainvillea.lacerata","Boodlea.composita","Caldora.penicillata","Caulerpa.chemnitzia","Caulerpa.serrulata","Chlorodesmis.fastigiata","Cladophora.fuliginosa","Dictyosphaeria.cavernosa","Dictyota.ceylanica","Dictyota.friabilis","galaxaura.filamentosa","Gelidiella.acerosa","Halimeda.discoidea","Halimeda.distorta","Halimeda.heteromorpha","Halimeda.minima","Halimeda.opuntia","Hydroclathrus.clathratus","Hydrocoleum.coccineum","Hydrocoleum.spp","Hypnea.spinella","Jania.articulata","Lobophora.spp","Lyngbya.sordida","Neomeris.vanbosseae","Oscilllatoria.spp","Pseudanabaena.lonchoides","Pterocladiella.caerulescens","Schizothrix.minuta","Symploca.hydnoides","Turbinaria.ornata","non.algae.cover","shannon","richness","evenness","breeding_biomass_kgha_100m","breeding_biomass_kgha_200m","breeding_biomass_kgha_side","breeding_biomass_kgha_motu","breeding_density_ha_100m","breeding_density_ha_200m","breeding_density_ha_side","breeding_density_ha_motu","adult_biomass_kgha_100m","adult_biomass_kgha_200m","adult_biomass_kgha_side","adult_biomass_kgha_motu","adult_density_ha_100m","adult_density_ha_200m","adult_density_ha_side","adult_density_ha_motu","motu","exposure"
"Rimatuu_Protected","10",3.51,"RI2-10-T1",0,0.04,0,0,0.3,0.32,0,0,0.08,0,0,0,0,0.96,0.4,0.08,0,0,0.76,0,0,0,1.36,0,0,0,0,0,0,0,6.14,89.56,1.41765193204364,10,0.615678411346039,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.51,"RI2-10-T2",0,0.04,0,0,0.12,0.28,0,0,0,0,0,0.12,0,0.4,0,0,0,0,0.68,0,0,0,0.96,0,0,0,0,0,0,0,3.2,94.2,1.40267205099607,8,0.674542670655194,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.51,"RI2-10-T3",0,0.08,0,0,0.04,0.46,0,0,0,0,0,0.08,0,1.24,0.056,0,0,0,0.8,0,0.1,0,0.92,0,0,0.08,0,0,0,0.02,4.82,91.304,1.46941377061434,12,0.591335602381562,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.51,"RI2-10-T4",0,0,0,0,0.2,0.52,0,0,0,0,0,0,0,1.28,0,0,0,0,0.52,0,0.08,0,1.2,0,0,0.08,0,0,0.016,0,6.52,89.584,1.25975079068534,9,0.573337292727986,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",4.07,"RI2-10-T1",0,0.04,0,0,0.3,0.32,0,0,0.08,0,0,0,0,0.96,0.4,0.08,0,0,0.76,0,0,0,1.36,0,0,0,0,0,0,0,6.14,89.56,1.41765193204364,10,0.615678411346039,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",4.07,"RI2-10-T2",0,0.04,0,0,0.12,0.28,0,0,0,0,0,0.12,0,0.4,0,0,0,0,0.68,0,0,0,0.96,0,0,0,0,0,0,0,3.2,94.2,1.40267205099607,8,0.674542670655194,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",4.07,"RI2-10-T3",0,0.08,0,0,0.04,0.46,0,0,0,0,0,0.08,0,1.24,0.056,0,0,0,0.8,0,0.1,0,0.92,0,0,0.08,0,0,0,0.02,4.82,91.304,1.46941377061434,12,0.591335602381562,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",4.07,"RI2-10-T4",0,0,0,0,0.2,0.52,0,0,0,0,0,0,0,1.28,0,0,0,0,0.52,0,0.08,0,1.2,0,0,0.08,0,0,0.016,0,6.52,89.584,1.25975079068534,9,0.573337292727986,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.8,"RI2-10-T1",0,0.04,0,0,0.3,0.32,0,0,0.08,0,0,0,0,0.96,0.4,0.08,0,0,0.76,0,0,0,1.36,0,0,0,0,0,0,0,6.14,89.56,1.41765193204364,10,0.615678411346039,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.8,"RI2-10-T2",0,0.04,0,0,0.12,0.28,0,0,0,0,0,0.12,0,0.4,0,0,0,0,0.68,0,0,0,0.96,0,0,0,0,0,0,0,3.2,94.2,1.40267205099607,8,0.674542670655194,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.8,"RI2-10-T3",0,0.08,0,0,0.04,0.46,0,0,0,0,0,0.08,0,1.24,0.056,0,0,0,0.8,0,0.1,0,0.92,0,0,0.08,0,0,0,0.02,4.82,91.304,1.46941377061434,12,0.591335602381562,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","10",3.8,"RI2-10-T4",0,0,0,0,0.2,0.52,0,0,0,0,0,0,0,1.28,0,0,0,0,0.52,0,0.08,0,1.2,0,0,0.08,0,0,0.016,0,6.52,89.584,1.25975079068534,9,0.573337292727986,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","20",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rimatuu_Protected","30",3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rimatuu_Protected","40",3.25,"RI2-40-T1",0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,1.96,0,0,0,0,1.6,0,0,0,0.88,0,0.008,0,0,0,0,0,9.12,85.832,1.14117944681373,7,0.586450226064006,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.25,"RI2-40-T2",0,0,0,0,0.18,0.24,0,0,0,0,0,0,0,0.8,0,0,0,0,0.72,0,0.08,0,2.4,0,0,0,0,0,0,0,1.84,93.74,1.52190767421652,7,0.782105831019674,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.25,"RI2-40-T3",0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.52,0,0,0,0,1.04,0,0,0,1.84,0,0,0,0,0,0.016,0,1.76,94.224,1.50353641973959,6,0.839139653263479,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.25,"RI2-40-T4",0,0,0,0,0.18,0.06,0,0,0,0,0,0,0,0.96,0,0,0,0,0.72,0,0,0,0.24,0,0,0,0,0,0,0,11.28,86.56,0.646144254195188,6,0.360619974551365,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.15,"RI2-40-T1",0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,1.96,0,0,0,0,1.6,0,0,0,0.88,0,0.008,0,0,0,0,0,9.12,85.832,1.14117944681373,7,0.586450226064006,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.15,"RI2-40-T2",0,0,0,0,0.18,0.24,0,0,0,0,0,0,0,0.8,0,0,0,0,0.72,0,0.08,0,2.4,0,0,0,0,0,0,0,1.84,93.74,1.52190767421652,7,0.782105831019674,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.15,"RI2-40-T3",0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.52,0,0,0,0,1.04,0,0,0,1.84,0,0,0,0,0,0.016,0,1.76,94.224,1.50353641973959,6,0.839139653263479,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",3.15,"RI2-40-T4",0,0,0,0,0.18,0.06,0,0,0,0,0,0,0,0.96,0,0,0,0,0.72,0,0,0,0.24,0,0,0,0,0,0,0,11.28,86.56,0.646144254195188,6,0.360619974551365,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",2.73,"RI2-40-T1",0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,1.96,0,0,0,0,1.6,0,0,0,0.88,0,0.008,0,0,0,0,0,9.12,85.832,1.14117944681373,7,0.586450226064006,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",2.73,"RI2-40-T2",0,0,0,0,0.18,0.24,0,0,0,0,0,0,0,0.8,0,0,0,0,0.72,0,0.08,0,2.4,0,0,0,0,0,0,0,1.84,93.74,1.52190767421652,7,0.782105831019674,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",2.73,"RI2-40-T3",0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.52,0,0,0,0,1.04,0,0,0,1.84,0,0,0,0,0,0.016,0,1.76,94.224,1.50353641973959,6,0.839139653263479,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
"Rimatuu_Protected","40",2.73,"RI2-40-T4",0,0,0,0,0.18,0.06,0,0,0,0,0,0,0,0.96,0,0,0,0,0.72,0,0,0,0.24,0,0,0,0,0,0,0,11.28,86.56,0.646144254195188,6,0.360619974551365,0,3.78,5.39052631578947,6.48,0,20,30.5263157894737,37.6470588235294,3.78,18.9,10.8284210526316,11.8217647058824,20,50,62.1052631578948,68.8235294117647,"Rimatuu","Protected"
